Date;Visits;Value;FacetId1;FacetId2;FacetId3
20110425;9;10;50000000-0000-0000-0000-000000000000;55000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110425;1;20;00000000-0000-0000-0000-000000000000;04000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110425;23;0;10000000-0000-0000-0000-000000000000;11000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110425;1;10;20000000-0000-0000-0000-000000000000;23000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110425;8;0;40000000-0000-0000-0000-000000000000;45000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110425;3;0;20000000-0000-0000-0000-000000000000;21000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110425;44;420;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110425;6;0;10000000-0000-0000-0000-000000000000;13000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110425;5;0;50000000-0000-0000-0000-000000000000;56000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110425;1;0;00000000-0000-0000-0000-000000000000;05000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110425;5;0;10000000-0000-0000-0000-000000000000;15000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110425;23;80;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110425;12;10;40000000-0000-0000-0000-000000000000;46000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110425;1;0;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;74779CA3-F1E1-41BF-929A-0016CA3A9054
20110425;2;0;10000000-0000-0000-0000-000000000000;12000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110426;11;0;40000000-0000-0000-0000-000000000000;45000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110426;63;120;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110426;6;20;40000000-0000-0000-0000-000000000000;41000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110426;4;0;00000000-0000-0000-0000-000000000000;04000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110426;76;0;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110426;2;0;20000000-0000-0000-0000-000000000000;26000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110426;4;0;10000000-0000-0000-0000-000000000000;14000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110426;20;90;50000000-0000-0000-0000-000000000000;51000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110426;4;0;10000000-0000-0000-0000-000000000000;12000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110426;116;640;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110426;5;0;00000000-0000-0000-0000-000000000000;05000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110426;1;10;00000000-0000-0000-0000-000000000000;03000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110426;4;20;40000000-0000-0000-0000-000000000000;42000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110426;60;50;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110426;21;45;40000000-0000-0000-0000-000000000000;46000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110426;6;0;50000000-0000-0000-0000-000000000000;56000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110426;5;0;10000000-0000-0000-0000-000000000000;15000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110426;20;100;10000000-0000-0000-0000-000000000000;11000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110426;9;60;20000000-0000-0000-0000-000000000000;23000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110426;13;10;20000000-0000-0000-0000-000000000000;21000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110426;12;15;10000000-0000-0000-0000-000000000000;13000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110427;14;45;40000000-0000-0000-0000-000000000000;45000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110427;3;0;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;D871A94D-50E8-4318-BC61-94B603938881
20110427;35;70;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110427;10;110;20000000-0000-0000-0000-000000000000;21000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110427;4;0;20000000-0000-0000-0000-000000000000;23000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110427;5;0;10000000-0000-0000-0000-000000000000;15000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110427;2;0;00000000-0000-0000-0000-000000000000;05000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110427;24;0;10000000-0000-0000-0000-000000000000;11000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110427;105;40;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110427;6;10;50000000-0000-0000-0000-000000000000;56000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110427;12;0;10000000-0000-0000-0000-000000000000;13000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110427;1;10;00000000-0000-0000-0000-000000000000;03000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110427;33;120;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110427;13;65;40000000-0000-0000-0000-000000000000;46000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110427;2;10;50000000-0000-0000-0000-000000000000;55000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110427;85;120;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110427;4;0;20000000-0000-0000-0000-000000000000;24000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110427;1;0;10000000-0000-0000-0000-000000000000;14000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110427;5;0;10000000-0000-0000-0000-000000000000;12000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110427;3;0;50000000-0000-0000-0000-000000000000;51000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110427;3;30;20000000-0000-0000-0000-000000000000;26000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110427;8;10;40000000-0000-0000-0000-000000000000;41000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110428;27;180;40000000-0000-0000-0000-000000000000;46000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110428;64;235;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110428;4;0;00000000-0000-0000-0000-000000000000;05000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110428;12;80;00000000-0000-0000-0000-000000000000;03000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110428;3;0;50000000-0000-0000-0000-000000000000;54000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110428;5;0;50000000-0000-0000-0000-000000000000;56000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110428;2;10;20000000-0000-0000-0000-000000000000;23000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110428;8;0;10000000-0000-0000-0000-000000000000;13000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110428;64;80;20000000-0000-0000-0000-000000000000;21000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110428;2;0;10000000-0000-0000-0000-000000000000;15000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110428;24;0;10000000-0000-0000-0000-000000000000;11000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110428;49;140;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110428;21;25;40000000-0000-0000-0000-000000000000;45000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110428;8;60;40000000-0000-0000-0000-000000000000;43000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110428;3;0;00000000-0000-0000-0000-000000000000;04000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110428;14;60;40000000-0000-0000-0000-000000000000;41000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110428;2;0;50000000-0000-0000-0000-000000000000;55000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110428;103;35;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110428;13;30;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110428;3;0;10000000-0000-0000-0000-000000000000;12000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110428;7;15;50000000-0000-0000-0000-000000000000;51000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110428;3;0;20000000-0000-0000-0000-000000000000;24000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110428;2;0;10000000-0000-0000-0000-000000000000;14000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110429;43;10;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110429;7;15;40000000-0000-0000-0000-000000000000;46000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110429;11;130;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110429;4;10;50000000-0000-0000-0000-000000000000;56000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110429;2;0;10000000-0000-0000-0000-000000000000;14000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110429;59;0;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110429;1;0;20000000-0000-0000-0000-000000000000;26000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110429;2;0;10000000-0000-0000-0000-000000000000;12000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110429;4;0;50000000-0000-0000-0000-000000000000;51000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110429;3;0;40000000-0000-0000-0000-000000000000;41000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110429;2;0;00000000-0000-0000-0000-000000000000;04000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110429;12;0;40000000-0000-0000-0000-000000000000;45000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110429;22;30;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110429;3;0;10000000-0000-0000-0000-000000000000;15000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110429;2;0;20000000-0000-0000-0000-000000000000;23000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110429;2;0;50000000-0000-0000-0000-000000000000;54000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110429;63;430;20000000-0000-0000-0000-000000000000;21000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110429;29;100;10000000-0000-0000-0000-000000000000;11000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110429;9;0;10000000-0000-0000-0000-000000000000;13000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110430;37;0;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110430;14;90;20000000-0000-0000-0000-000000000000;21000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110430;12;0;40000000-0000-0000-0000-000000000000;45000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110430;6;0;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110430;2;0;50000000-0000-0000-0000-000000000000;51000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110430;6;10;40000000-0000-0000-0000-000000000000;46000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110430;1;0;10000000-0000-0000-0000-000000000000;14000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110430;6;0;50000000-0000-0000-0000-000000000000;56000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110430;1;0;20000000-0000-0000-0000-000000000000;23000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110430;9;0;10000000-0000-0000-0000-000000000000;13000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110430;2;0;10000000-0000-0000-0000-000000000000;15000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110430;17;240;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110430;4;0;10000000-0000-0000-0000-000000000000;11000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110430;19;30;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110501;4;0;10000000-0000-0000-0000-000000000000;13000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110501;1;0;20000000-0000-0000-0000-000000000000;23000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110501;19;0;10000000-0000-0000-0000-000000000000;11000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110501;7;130;20000000-0000-0000-0000-000000000000;21000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110501;1;0;10000000-0000-0000-0000-000000000000;15000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110501;12;0;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110501;6;30;40000000-0000-0000-0000-000000000000;46000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110501;9;10;50000000-0000-0000-0000-000000000000;56000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110501;1;0;00000000-0000-0000-0000-000000000000;05000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110501;3;15;10000000-0000-0000-0000-000000000000;14000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110501;5;0;50000000-0000-0000-0000-000000000000;51000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110501;4;0;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110501;5;0;10000000-0000-0000-0000-000000000000;12000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110501;1;170;40000000-0000-0000-0000-000000000000;43000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110501;1;10;40000000-0000-0000-0000-000000000000;41000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110501;1;0;00000000-0000-0000-0000-000000000000;02000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110501;11;0;40000000-0000-0000-0000-000000000000;45000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110501;14;0;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20110501;35;10;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
